9.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,1.700000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,8.000000000000000000e+00,9.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,7.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.600000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+01,7.000000000000000000e+00
3.569126129150390625e-03,5.846023559570312500e-04,3.439879417419433594e-02,4.178762435913085938e-03,1.598288011550903320e+01,2.195596694946289062e-03,2.926826477050781250e-03,3.240013122558593750e-02,2.786297798156738281e-01,3.425604581832885742e+00,3.399848937988281250e-04,3.682374954223632812e-03,3.934144973754882812e-02,1.415824890136718750e-02,1.970720565319061279e+02,7.770061492919921875e-04,7.479190826416015625e-04,2.055382728576660156e-02,1.015255451202392578e-01,1.162710189819335938e-01,3.945698738098144531e-01,6.861209869384765625e-03,1.392340660095214844e-02,2.813820838928222656e-01,4.049706459045410156e-02,6.091217160224914551e+01,7.915496826171875000e-05,2.316117286682128906e-02,8.614540100097656250e-02,8.032419919967651367e+00,3.184899067878723145e+01,1.594129681587219238e+01,6.480216979980468750e-04,2.522325515747070312e-02,2.984804296493530273e+01,3.757564520835876465e+01,5.364418029785156250e-05
